time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],duEW[unit=""],duNS[unit=""],duV[unit=""]
2024-01-04T18:00:00Z,-7.609444,112.595556,0.0013481233036145,-0.0026475144550204,-0.0008512031636200845
2024-01-04T21:00:00Z,-7.609444,112.595556,0.0011934138601645,-0.0027019788976758,-0.0009707118151709436
2024-01-05T00:00:00Z,-7.609444,112.595556,0.0012145986547693,-0.0025920893531292,-0.0009786380687728524
2024-01-05T03:00:00Z,-7.609444,112.595556,0.0012067838106304,-0.0023914955090731,-0.0007696825196035206
2024-01-05T06:00:00Z,-7.609444,112.595556,0.001118671731092,-0.0022998075000941,-0.0009518428705632688
2024-01-05T09:00:00Z,-7.609444,112.595556,0.0010586362332105,-0.0022988920100033,-0.001096999971196
2024-01-05T12:00:00Z,-7.609444,112.595556,0.0008533623768016696,-0.002311268588528,-0.0006998714525252581
2024-01-05T15:00:00Z,-7.609444,112.595556,0.0005092078354209661,-0.0024699727073311,-0.00013550544099416584
2024-01-05T18:00:00Z,-7.609444,112.595556,0.0001547953870613128,-0.0025029475800693,0.0002431665925541893
2024-01-05T21:00:00Z,-7.609444,112.595556,-0.00012436311226338148,-0.0024164682254195,0.0002714011061470956
2024-01-06T00:00:00Z,-7.609444,112.595556,-0.00015837953833397478,-0.0022492418065667,0.00039798120269551873
2024-01-06T03:00:00Z,-7.609444,112.595556,-9.105699427891524e-05,-0.0020787769462913,0.0009100356255657972
2024-01-06T06:00:00Z,-7.609444,112.595556,-0.0001020057825371623,-0.0021312246099114,0.0011675866553559
2024-01-06T09:00:00Z,-7.609444,112.595556,-4.913948941975832e-05,-0.0023704348132014,0.00113006378524
2024-01-06T12:00:00Z,-7.609444,112.595556,8.24827075120993e-05,-0.002521741669625,0.0014018960064277
2024-01-06T15:00:00Z,-7.609444,112.595556,0.0002132444060407579,-0.0025783712044358,0.0016867716331034
2024-01-06T18:00:00Z,-7.609444,112.595556,0.00025987272965721786,-0.0026301590260118,0.0018721072701737
2024-01-06T21:00:00Z,-7.609444,112.595556,7.018963515292853e-05,-0.0027260817587375,0.0017671711975708
2024-01-07T00:00:00Z,-7.609444,112.595556,-0.00016148788563441485,-0.0028636311180889,0.0017788568511605
2024-01-07T03:00:00Z,-7.609444,112.595556,-0.00033907347824424505,-0.0029396333266049,0.0022404959890991
